Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
28373,GOLD,06-Aug-18,06-Aug-18,123353634,240600100202,3,62.1,8.6
92366,Gold,02-Apr-19,02-Apr-19,123550015,240100100618,1,83.9,35.05
177,Silver,08-Jun-20,12-Jun-20,123992767,240200100218,2,104.2,24.7
58588,Gold,27-Apr-21,27-Apr-21,124298794,230100100005,1,156.9,66.75
79488,Silver,16-Dec-21,16-Dec-21,124404832,210201000182,4,164.4,18.75
27694,Silver,07-Sep-17,07-Sep-17,123168615,220100700027,2,115.8,29.05
21097,Gold,22-May-17,24-May-17,123076222,220100200006,4,158.4,15.9
79683,Silver,26-Jul-18,26-Jul-18,123378320,240500100017,1,53.5,23.75
3962,Silver,19-Mar-21,19-Mar-21,124135918,210200300079,1,32.1,16.15
88708,GOLD,10-May-19,14-May-19,123533237,220100900027,1,51.8,20.8
3771,Silver,13-Jun-20,13-Jun-20,123932672,230100500081,2,146.0,30.35
54679,PLATINUM,30-Oct-21,30-Oct-21,124375591,220100100190,1,45.1,22.65
50425,Silver,13-May-18,13-May-18,123285256,240100400043,1,273.9,135.4
24679,Gold,09-May-19,10-May-19,123523883,230100700002,2,440.0,135.0
74835,SILVER,09-Dec-21,09-Dec-21,124441801,220100300021,2,34.8,8.2
29956,Silver,12-May-20,14-May-20,123973942,230100200056,2,540.0,125.65
33274,Gold,21-Feb-17,21-Feb-17,123086014,240100300006,1,51.5,22.8
93486,Silver,23-Sep-17,24-Sep-17,123157084,210201000043,1,12.2,5.5
58424,Silver,26-May-21,26-May-21,124253665,220101400071,1,23.2,10.65
86596,Silver,03-Jun-18,08-Jun-18,123329606,240100100704,3,190.8,28.05
1440,Silver,01-Jul-21,01-Jul-21,124282698,220100600008,2,630.2,150.0
6725,Platinum,27-Oct-18,29-Oct-18,123399674,240700100001,1,23.6,12.3
80751,Gold,03-Feb-17,03-Feb-17,123084528,220100100309,1,96.3,48.25
34943,Silver,03-Sep-18,03-Sep-18,123341242,220200300155,1,72.8,33.9
90720,Silver,28-Oct-21,29-Oct-21,124356415,240100100206,1,19.9,8.95
29885,Silver,13-Oct-17,13-Oct-17,123166448,220200300070,1,100.2,45.6
81245,Platinum,04-Apr-19,08-Apr-19,123570483,210200600064,1,36.8,15.7
22876,Platinum,17-May-20,17-May-20,123919308,230100700011,2,566.6,116.85
15608,Silver,30-Jul-19,30-Jul-19,123655462,240100400080,4,888.0,110.95
79249,Silver,23-Dec-21,24-Dec-21,124465974,210201000039,2,46.2,10.35
38968,Gold,27-Oct-19,27-Oct-19,123758944,230100600022,1,84.1,42.15
28886,Gold,29-Jun-17,02-Jul-17,123081052,240400300026,2,185.4,40.3
61181,SILVER,09-Nov-20,12-Nov-20,124018749,240100400126,1,163.7,81.8
60349,Silver,26-Oct-21,29-Oct-21,124341532,220100100595,1,33.6,16.9
91505,Gold,20-Nov-20,20-Nov-20,124006539,220200100166,1,142.9,71.55
90226,Silver,17-Apr-20,20-Apr-20,123869124,220101400184,1,54.1,24.15
83410,Platinum,14-Jul-19,14-Jul-19,123697254,220100500026,2,126.0,28.7
88751,SILVER,26-May-19,26-May-19,123500003,240700400010,5,306.5,31.95
48045,Gold,15-Feb-20,15-Feb-20,123880615,240500200143,1,20.8,9.9
65323,Silver,24-Sep-18,24-Sep-18,123380425,220200200011,2,172.4,39.25
7757,Silver,19-Aug-21,19-Aug-21,124325598,220100200013,2,117.0,23.4
50104,Gold,13-Aug-18,13-Aug-18,123301031,240100100640,2,26.4,5.6
54205,Gold,05-Jul-18,05-Jul-18,123340245,220200300158,2,181.4,42.3
40372,Gold,17-Nov-18,17-Nov-18,123439480,240100400053,1,98.7,46.9
30056,Gold,06-Dec-19,06-Dec-19,123752998,230100500066,1,12.7,6.1
50061,SILVER,05-Jun-18,05-Jun-18,123344892,220101200009,2,213.6,42.8
42186,SILVER,27-Dec-19,27-Dec-19,123871595,240700100001,4,94.4,12.3
30883,GOLD,02-Oct-18,02-Oct-18,123336426,240100100031,1,3.6,1.3
34216,Silver,27-Dec-19,27-Dec-19,123864031,220200100092,2,166.0,41.6
73825,Gold,13-Dec-21,13-Dec-21,124476721,240100300006,1,53.0,23.45
55177,GOLD,12-Mar-18,12-Mar-18,123275034,240100400041,1,23.2,10.7
7297,Gold,14-Jun-17,14-Jun-17,123000143,210200600109,5,136.5,11.65
12388,Gold,17-Jun-17,17-Jun-17,123015445,220200100101,2,122.0,28.75
6309,Gold,18-Nov-19,18-Nov-19,123774347,230100600013,1,71.7,35.95
9010,GOLD,30-Aug-20,30-Aug-20,124045911,240100100159,2,62.8,13.9
80234,Silver,26-Jul-21,26-Jul-21,124209221,240500200058,2,27.98,12.6
6445,Gold,05-Nov-20,05-Nov-20,124083926,210200600042,1,37.1,15.9
54631,Gold,07-Jul-20,07-Jul-20,123926678,230100500080,2,50.0,12.2
82038,Silver,09-Oct-17,09-Oct-17,123143011,240400300032,1,31.9,12.85
8291,Gold,13-Mar-19,13-Mar-19,123552923,220100700013,1,72.5,34.9
78919,Silver,02-Apr-19,02-Apr-19,123554071,220100500027,1,71.6,31.6
40487,GOLD,28-Aug-19,31-Aug-19,123651091,240100400014,2,502.8,125.65
32355,Gold,05-Feb-18,05-Feb-18,123246800,220100100155,1,37.1,18.65
58069,Silver,04-Aug-20,04-Aug-20,123947964,240100400043,2,564.0,139.45
47649,Silver,07-Jan-17,07-Jan-17,123033198,240100100099,1,2.4,2.2
77757,Silver,19-Jan-21,19-Jan-21,124103354,240200100197,1,61.0,29.95
75240,Silver,16-Aug-19,17-Aug-19,123622895,220100100304,5,306.5,30.75
30308,SILVER,08-May-21,08-May-21,124289439,220100100153,1,50.0,25.1
93832,Gold,19-May-21,19-May-21,124290036,240600100023,3,136.2,19.35
14067,GOLD,04-Oct-20,04-Oct-20,124031852,230100200047,1,72.7,35.2
53078,Silver,07-Jul-20,07-Jul-20,123926604,210201000099,2,71.4,16.3
12580,Gold,22-Sep-19,23-Sep-19,123797258,230100500066,1,12.7,6.1
64206,Gold,22-Oct-20,22-Oct-20,124070173,230100100006,1,176.0,74.55
83815,Silver,25-Mar-19,30-Mar-19,123570144,240500100004,1,63.5,28.0
84932,Silver,12-Feb-17,12-Feb-17,123033452,240800100062,2,750.6,150.2
49546,Silver,13-Oct-20,13-Oct-20,124000806,240100100642,1,72.6,30.95
29193,Silver,19-Mar-19,19-Mar-19,123518016,240800200005,2,44.75,8.95
7503,GOLD,14-Dec-21,14-Dec-21,124487172,230100100037,2,95.8,21.4
39219,Gold,23-Mar-18,26-Mar-18,123247090,220200200021,1,64.0,37.85
13711,GOLD,01-May-21,03-May-21,124228998,240200200050,3,147.9,19.75
50888,Silver,02-Dec-17,04-Dec-17,123145111,220200200054,2,391.4,97.95
10705,SILVER,17-Feb-19,17-Feb-19,123408832,240100100169,1,42.9,19.45
7543,Gold,25-Jun-19,29-Jun-19,123601373,240100100099,3,7.2,2.3
26651,Platinum,21-Apr-20,26-Apr-20,123910852,240100100553,1,71.3,30.7
19733,Gold,20-Nov-18,24-Nov-18,123457065,210200400082,2,77.4,19.45
12349,Gold,11-Mar-18,11-Mar-18,123269469,220100500018,1,65.8,30.0
49616,Gold,26-Mar-18,26-Mar-18,123270008,240100400087,1,117.2,58.55
35377,Gold,18-Apr-19,19-Apr-19,123515635,240200100210,1,523.2,247.25
59464,Silver,18-Jun-19,21-Jun-19,123630688,240600100083,4,60.4,5.35
87048,Gold,10-Sep-19,10-Sep-19,123676837,240700300002,1,21.99,7.25
61524,Silver,04-Nov-20,04-Nov-20,124079326,230100600016,1,77.0,38.6
46388,Gold,01-Mar-17,01-Mar-17,123029340,220200200078,1,107.7,46.8
13212,Silver,25-Jan-21,25-Jan-21,124161285,240800200008,2,341.0,68.2
84824,Gold,13-Aug-19,13-Aug-19,123698255,210200700004,2,25.4,5.75
12471,SILVER,12-Aug-19,12-Aug-19,123683917,220100700013,2,145.0,34.9
60407,Gold,09-May-17,09-May-17,123004022,210201000029,1,9.5,4.3
18514,Gold,05-Apr-20,07-Apr-20,123877160,240200100230,1,14.7,6.65
34092,Silver,15-Feb-18,15-Feb-18,123208945,220200100038,1,106.6,53.4
54271,Gold,02-Dec-17,02-Dec-17,123145374,230100100037,2,95.8,21.4
45678,Gold,19-Oct-18,19-Oct-18,123345012,240100100176,1,13.8,6.25
75411,Silver,22-Jul-18,22-Jul-18,123353923,220200100192,5,358.0,35.9
44503,Silver,10-Apr-20,10-Apr-20,123819718,240300200016,1,55.7,25.35
89547,Silver,10-Feb-19,14-Feb-19,123435860,220100900030,1,25.0,10.0
85236,Gold,12-Jul-20,12-Jul-20,123957789,230100600030,4,345.2,41.4
49931,Gold,30-Jun-17,05-Jul-17,123090518,240100100283,5,189.5,18.0
90856,Gold,31-Jul-21,31-Jul-21,124248664,240800200006,1,225.5,112.85
35441,SILVER,31-Jan-17,31-Jan-17,123065842,220101200017,2,28.4,5.85
14266,Silver,01-Aug-18,01-Aug-18,123320521,240500100029,2,117.8,26.1
15056,Gold,23-Sep-20,23-Sep-20,124038654,220101300014,1,6.6,2.95
43052,GOLD,12-Dec-20,16-Dec-20,124080811,240100200007,2,6.6,1.35
41850,Silver,18-Oct-20,22-Oct-20,124039334,220101400205,1,24.9,11.2
53598,SILVER,23-May-21,23-May-21,124223565,240100100161,3,385.5,63.75
17066,Silver,28-Feb-21,28-Feb-21,124168516,230100600005,1,129.8,63.2
65116,Gold,13-Oct-21,13-Oct-21,124321210,220200200032,1,97.3,44.25
84514,Silver,25-Sep-20,25-Sep-20,124057087,230100100048,1,122.6,52.8
62298,SILVER,03-Oct-20,03-Oct-20,124019386,220200200018,1,66.4,30.25
30163,Silver,19-Jan-20,19-Jan-20,123859910,210200100005,1,13.0,5.75
57128,Silver,17-Mar-19,20-Mar-19,123593039,220200300133,1,28.6,13.15
59117,Gold,27-Jun-19,30-Jun-19,123626516,240500200100,3,68.1,10.85
85544,Gold,21-Apr-21,21-Apr-21,124238464,220101400112,1,41.7,18.9
65562,SILVER,02-Apr-18,02-Apr-18,123217258,240100100393,1,165.2,75.5
83996,Silver,01-Aug-21,01-Aug-21,124260532,240500100044,3,213.6,28.5
73383,GOLD,24-Jun-19,28-Jun-19,123686912,220100400022,2,197.8,47.7
38586,Silver,14-Jan-17,15-Jan-17,123075776,240100100386,2,79.0,16.55
39988,Gold,22-Oct-19,22-Oct-19,123705589,220200200071,1,107.2,46.55
33629,Silver,19-Mar-19,19-Mar-19,123518272,240500200115,1,58.5,24.4
87772,Gold,31-Jan-21,31-Jan-21,124108300,230100600027,4,384.0,48.1
12853,SILVER,03-Apr-17,05-Apr-17,123007447,210200200022,1,17.8,6.95
62528,Silver,27-Oct-17,27-Oct-17,123143062,240500200033,1,31.7,13.25
147,Gold,23-Oct-20,23-Oct-20,124078596,220200100009,1,63.4,30.5
31625,Silver,27-Jul-18,30-Jul-18,123387128,210201000086,2,34.2,7.65
16196,Gold,24-Aug-17,24-Aug-17,123191032,240200100225,2,294.4,74.9
60712,SILVER,03-Dec-21,06-Dec-21,124484139,220100200001,4,243.2,24.3
1588,Gold,03-Nov-18,08-Nov-18,123444597,220100100365,2,256.2,64.15
91375,Gold,09-Jun-20,12-Jun-20,123903123,230100700004,2,720.0,199.0
11391,Gold,20-Oct-17,20-Oct-17,123104154,240600100080,1,28.3,8.55
44529,Gold,04-Feb-19,04-Feb-19,123469141,240500200101,2,238.8,49.75
58337,Silver,10-Oct-20,10-Oct-20,124081155,230100600026,1,118.6,59.4
77007,Gold,07-Dec-19,09-Dec-19,123768626,220200200069,4,432.8,47.0
86711,Silver,12-Jun-17,16-Jun-17,123091638,220200300103,3,168.9,25.05
4987,Gold,19-Jan-20,19-Jan-20,123863114,220100800031,1,60.4,28.8
47531,Silver,25-Jul-19,28-Jul-19,123610767,240100100542,2,4.8,1.1
62244,Gold,29-Oct-17,30-Oct-17,123154446,240300100029,1,257.5,161.4
41503,Gold,23-Nov-17,23-Nov-17,123196190,220200100227,1,261.2,130.55
19636,Gold,05-May-18,09-May-18,123236289,240100100383,3,96.3,15.35
32939,Gold,28-May-19,28-May-19,123523616,220200300070,1,100.2,45.6
36335,Silver,06-Nov-18,06-Nov-18,123464288,220200300121,1,84.9,38.7
31875,Gold,10-Jun-19,10-Jun-19,123650685,240600100185,2,70.2,15.6
41633,Silver,14-May-18,14-May-18,123295803,220200300151,4,328.0,38.2
62575,Gold,18-Jun-19,20-Jun-19,123633484,220100100575,2,77.4,19.45
70444,Silver,05-Sep-20,05-Sep-20,124095415,240100100135,1,256.9,105.45
60620,Gold,28-Nov-20,28-Nov-20,124072177,240100200002,1,15.4,6.1
22635,Silver,23-Apr-21,23-Apr-21,124258539,230100600015,3,234.6,39.2
80756,Silver,17-Dec-18,17-Dec-18,123436737,240600100163,1,60.8,25.65
43054,Silver,10-May-17,16-May-17,123010932,230100500095,2,193.8,40.0
20978,Silver,09-Feb-21,09-Feb-21,124198802,240700200019,1,16.9,8.6
82791,Silver,21-Dec-18,21-Dec-18,123465469,220200100126,3,100.2,16.8
55799,Gold,17-Aug-17,18-Aug-17,123155658,240300100018,3,22.8,3.4
22060,Gold,29-Mar-19,29-Mar-19,123509333,240100400080,1,222.0,110.95
77434,Gold,13-Dec-20,13-Dec-20,124091773,240100400087,1,117.2,58.55
10124,Gold,10-Aug-18,10-Aug-18,123383062,240700200010,2,52.8,10.1
60167,Silver,12-Jun-18,12-Jun-18,123389204,220100800071,2,60.8,14.55
15499,GOLD,18-Aug-21,21-Aug-21,124315022,220200200072,3,396.3,60.05
90452,Silver,28-Jan-19,28-Jan-19,123405908,220100100102,1,12.9,6.55
85856,Silver,29-Mar-18,03-Apr-18,123285347,220100100473,1,48.4,24.3
34803,SILVER,02-Dec-19,02-Dec-19,123718501,240200100099,2,27.6,6.4
36085,Gold,27-Feb-18,01-Mar-18,123288713,220200100034,1,56.3,28.25
70157,Silver,31-Aug-21,31-Aug-21,124334403,240800100021,1,129.3,57.6
57417,GOLD,26-Mar-17,27-Mar-17,123065341,230100100013,1,113.1,58.9
15264,Silver,18-Dec-17,18-Dec-17,123130973,240100200014,4,221.6,22.8
64534,Silver,29-Apr-18,29-Apr-18,123297325,220100100594,1,112.0,56.1
71816,Silver,30-Mar-20,30-Mar-20,123827810,210200400005,1,48.9,24.55
8347,Silver,11-May-21,15-May-21,124214242,220100700022,1,56.9,24.1
86741,Gold,22-Oct-18,22-Oct-18,123364980,220100100464,1,86.7,43.3
90845,GOLD,04-Apr-21,04-Apr-21,124185473,220200100182,1,129.7,64.95
85440,Gold,23-Oct-19,23-Oct-19,123714198,230100200056,3,810.0,125.65
89710,GOLD,11-Feb-17,11-Feb-17,123028122,230100100037,4,191.6,21.4
52912,GOLD,06-Oct-19,08-Oct-19,123749045,240100100511,1,14.7,6.45
12712,Gold,29-Dec-19,29-Dec-19,123887348,230100100058,2,96.6,20.5
10001,Silver,09-Aug-21,09-Aug-21,124331865,240500200027,2,116.2,24.15
37563,Gold,14-Jul-19,17-Jul-19,123699277,240600100110,2,92.0,19.95
74119,Gold,29-Nov-18,04-Dec-18,123416021,240100100107,1,347.8,158.65
11933,Gold,24-May-18,24-May-18,123263100,240800200034,1,69.3,31.45
61018,Silver,26-Jun-19,30-Jun-19,123615864,220100100536,2,408.8,102.3
76096,Gold,03-Dec-21,03-Dec-21,124484430,240100400078,1,350.5,175.2
60307,Gold,03-Aug-21,03-Aug-21,124287043,210200400052,2,83.2,20.9
90789,Silver,01-Sep-19,04-Sep-19,123690265,230100600028,2,193.4,48.45
22473,Silver,14-Sep-20,14-Sep-20,124066979,220101400096,1,70.1,31.95
39032,Gold,11-Mar-20,11-Mar-20,123875771,240600100115,1,47.9,20.0
44805,Silver,07-Dec-21,10-Dec-21,124421354,230100600021,1,84.2,42.2
27703,Silver,09-Sep-21,09-Sep-21,124316498,210200600127,1,31.9,13.6
89209,Gold,26-May-17,30-May-17,123096864,220200200067,3,242.4,35.15
80326,GOLD,06-Dec-21,07-Dec-21,124413833,240100300006,1,53.0,23.45
15908,Silver,30-May-17,30-May-17,123020380,210201000087,1,20.0,9.15
18010,SILVER,22-Apr-17,24-Apr-17,123007632,240100100582,1,35.5,14.85
20227,Silver,11-Jun-19,11-Jun-19,123664221,240200100173,2,968.6,247.7
53288,Gold,15-Dec-21,15-Dec-21,124499000,210200200012,1,22.8,9.85
34719,GOLD,27-Jan-19,28-Jan-19,123489114,240100100719,2,83.0,18.05
38104,Silver,14-May-17,15-May-17,123029935,230100100051,1,184.9,78.15
14171,Gold,03-Feb-17,03-Feb-17,123084321,220200100147,1,115.5,57.85
41847,GOLD,12-Dec-20,14-Dec-20,124087836,240500100064,2,122.8,26.65
7052,Gold,04-Dec-21,04-Dec-21,124494260,220200200012,4,271.6,30.9
38814,Silver,11-May-19,11-May-19,123548526,220100800096,1,74.1,35.3
30579,Silver,14-Sep-21,14-Sep-21,124365536,220100100316,2,99.0,24.85
57203,GOLD,02-Jul-18,02-Jul-18,123322082,220100500026,2,126.0,28.7
85929,Silver,09-Jan-20,09-Jan-20,123878388,220100100427,1,62.9,31.55
25745,GOLD,13-Oct-20,14-Oct-20,124006131,210201000069,1,26.8,12.0
15601,GOLD,20-Mar-18,20-Mar-18,123230924,230100100053,1,46.3,20.9
73810,GOLD,07-May-18,09-May-18,123246272,210200600012,1,31.7,15.8
61017,Gold,27-Mar-17,27-Mar-17,123068911,210200400073,1,42.1,21.15
296,Gold,08-Apr-21,08-Apr-21,124121784,210201000042,2,48.6,11.1
41086,Silver,06-Dec-20,06-Dec-20,124040100,230100100057,2,55.8,13.45
3531,Silver,05-Nov-21,05-Nov-21,124327866,220200100027,1,81.1,37.95
91192,Platinum,28-May-20,28-May-20,123902142,240600100098,2,112.4,22.55
35034,Gold,17-Jun-18,18-Jun-18,123320284,220100100356,2,70.4,17.7
30054,Silver,30-Dec-21,30-Dec-21,124431894,230100100013,4,452.4,58.9
44876,Silver,17-Jan-19,22-Jan-19,123489784,240500200137,1,29.5,14.1
72428,Gold,24-Jun-19,24-Jun-19,123690734,240800200008,1,164.0,65.6
91622,Gold,04-Dec-17,04-Dec-17,123157706,210200300056,2,73.6,18.5
10023,Silver,18-Jan-19,18-Jan-19,123405574,240700200019,1,16.9,8.6
688,Silver,06-Aug-21,06-Aug-21,124305986,240100400046,2,656.6,165.95
36430,Gold,28-Jun-20,29-Jun-20,123948906,220100100099,2,116.2,29.15
64115,Gold,22-Jan-21,22-Jan-21,124131325,240100200002,1,15.4,6.1
78755,Silver,12-Mar-21,12-Mar-21,124170530,240100200004,1,35.2,14.8
29848,Gold,27-Aug-17,28-Aug-17,123105850,240400300032,1,31.9,12.85
10243,Silver,25-Oct-21,25-Oct-21,124329218,220101200008,1,36.7,14.65
6576,Silver,24-Feb-19,26-Feb-19,123476128,220101400392,1,104.2,47.4
90639,Silver,02-Oct-18,02-Oct-18,123330554,230100600038,3,337.5,54.95
35988,SILVER,21-Jul-19,22-Jul-19,123663122,240700400004,1,13.2,5.95
55662,Silver,07-May-18,07-May-18,123247821,210200900015,3,69.0,10.3
2075,SILVER,25-Apr-17,26-Apr-17,123027097,230100500094,3,259.8,34.1
52730,Gold,21-Nov-21,21-Nov-21,124381209,240300100035,1,1595.5,791.8
2642,GOLD,19-Mar-21,19-Mar-21,124138353,220200200032,1,97.3,44.25
28210,Gold,20-Mar-17,20-Mar-17,123033453,230100200056,1,270.0,125.65
3681,PLATINUM,12-Apr-21,14-Apr-21,124158831,240100100614,2,71.0,15.2
63672,Gold,19-Jan-18,19-Jan-18,123231374,220101400065,1,9.5,4.55
50884,Gold,20-Mar-19,20-Mar-19,123523449,240100300004,2,45.8,9.1
41059,GOLD,12-Mar-18,12-Mar-18,123277357,220101300012,1,18.7,8.45
32598,SILVER,25-Aug-20,25-Aug-20,124013494,210200300013,2,23.4,5.9
59842,GOLD,06-Oct-17,11-Oct-17,123128265,220200200018,1,66.4,30.25
74120,Gold,25-Dec-19,29-Dec-19,123848568,220200200070,2,243.0,55.25
93714,SILVER,03-Mar-21,03-Mar-21,124194641,240600100168,1,22.7,9.7
57103,Silver,22-Jul-21,26-Jul-21,124274400,240700100001,2,47.2,12.3
85122,SILVER,31-May-17,31-May-17,123024221,220200300083,1,53.0,26.6
2565,Silver,31-Jul-21,31-Jul-21,124254008,220100400027,3,291.0,46.2
25959,Silver,23-Apr-19,29-Apr-19,123565344,240500200011,1,30.8,14.35
17424,Silver,03-Oct-20,03-Oct-20,124017024,240200100245,1,10.6,5.35
54120,SILVER,13-Aug-19,13-Aug-19,123695768,220200200018,2,132.8,30.25
82631,SILVER,21-Nov-21,26-Nov-21,124376489,210200900049,1,40.4,18.25
29589,Gold,13-Dec-21,13-Dec-21,124476245,240500100043,5,109.95,8.85
29511,Silver,22-Jun-20,22-Jun-20,123902070,220200300129,2,162.4,37.05
40459,Silver,08-Nov-19,08-Nov-19,123780054,220101400215,1,18.4,8.55
10418,SILVER,05-Oct-20,06-Oct-20,124034483,220200300002,1,38.5,17.5
38677,Silver,19-Aug-19,19-Aug-19,123655346,220200300082,2,142.0,32.3
10294,Gold,04-Jul-19,04-Jul-19,123693912,240500100001,2,95.2,21.15
61209,Platinum,09-Jul-20,09-Jul-20,123937706,220101400089,2,73.4,16.75
76270,Silver,08-Oct-21,08-Oct-21,124376771,230100600039,1,127.1,60.8
41324,Silver,20-Aug-18,20-Aug-18,123350075,240200100207,2,209.8,51.85
87477,Gold,05-Apr-19,05-Apr-19,123583470,230100600026,1,118.6,59.4
30649,Gold,23-Mar-19,29-Mar-19,123555887,240600100181,1,37.4,16.3
75873,Silver,30-Dec-21,03-Jan-22,124430774,230100100037,2,95.8,21.4
63097,Gold,26-Nov-19,28-Nov-19,123760807,220100100513,1,63.9,32.05
25879,Silver,21-May-20,24-May-20,123946009,220200100121,1,68.6,34.4
29947,GOLD,01-Apr-17,01-Apr-17,123099210,240100400129,2,474.8,111.0
30026,Silver,08-May-17,08-May-17,123097607,210200400082,1,38.7,19.45
92597,Gold,06-Feb-20,06-Feb-20,123806748,220100700031,1,130.3,62.15
93797,SILVER,08-Oct-21,08-Oct-21,124377310,240100100584,1,52.0,21.6
85690,Gold,14-Dec-20,14-Dec-20,124003050,240100200005,2,69.0,14.55
14116,Silver,22-Mar-18,22-Mar-18,123240381,230100600016,1,77.0,38.6
83533,Silver,11-Dec-17,15-Dec-17,123195239,240100100672,2,395.8,84.9
70487,Silver,31-Jan-20,31-Jan-20,123855342,240100200001,1,16.0,6.35
24726,Silver,06-Jan-21,06-Jan-21,124188971,230100200063,1,13.1,5.6
667,Gold,14-Aug-18,17-Aug-18,123306744,230100500094,2,173.2,34.1
79651,Silver,21-Jun-19,21-Jun-19,123660394,220100700027,3,178.5,29.85
76181,Gold,25-Apr-20,25-Apr-20,123934777,230100500081,1,73.0,30.35
39282,Silver,26-Apr-20,26-Apr-20,123946496,220100100032,1,18.4,9.3
52624,SILVER,12-Sep-17,12-Sep-17,123100586,230100600036,1,103.2,50.4
5487,Silver,26-Aug-20,26-Aug-20,124017093,220101400404,2,176.6,44.1
20586,SILVER,22-Oct-21,26-Oct-21,124300224,240100300004,1,22.9,9.1
35484,Silver,17-Oct-17,17-Oct-17,123192655,240100400044,1,353.6,174.75
75629,Gold,23-Dec-17,23-Dec-17,123161071,220100100473,2,96.8,24.3
75805,Silver,01-Aug-19,01-Aug-19,123671400,220101400324,2,49.2,11.25
84450,SILVER,25-May-17,30-May-17,123091824,240100100326,1,18.6,8.15
11671,Silver,10-Dec-21,10-Dec-21,124447235,220200200066,2,187.0,40.7
4780,GOLD,11-Dec-18,11-Dec-18,123401552,220100100296,2,168.6,42.25
91115,Gold,03-Apr-20,07-Apr-20,123861712,220101100034,1,11.8,5.0
1475,SILVER,22-Apr-18,22-Apr-18,123245945,240500100017,1,53.5,23.75
49789,Silver,18-Oct-17,18-Oct-17,123194701,240100400070,1,175.9,127.95
59366,Silver,26-Apr-19,26-Apr-19,123596111,220100800085,1,25.3,12.1
11142,Gold,06-Jun-21,09-Jun-21,124255564,220101000002,2,35.4,8.0
46707,SILVER,11-Dec-18,11-Dec-18,123400048,220100100470,2,129.98,53.7
4670,Gold,04-Jan-21,04-Jan-21,124170984,220100100565,1,39.0,19.6
