Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
41990,GOLD,19-Apr-20,19-Apr-20,123887356,240800100015,1,228.5,94.9
18957,Gold,17-Mar-20,19-Mar-20,123825932,220101400161,1,9.4,3.3
49661,Silver,28-Mar-19,28-Mar-19,123501302,240100100512,1,13.4,5.7
15218,Gold,09-Mar-21,11-Mar-21,124153341,240600100107,1,26.4,11.8
63252,SILVER,31-Jan-18,05-Feb-18,123209877,240100100251,1,203.9,95.1
15264,Silver,17-Jul-17,17-Jul-17,123179240,230100600039,2,213.6,51.1
82156,Gold,30-Dec-19,04-Jan-20,123893261,220101400174,2,26.4,6.65
7584,Silver,03-May-21,04-May-21,124245265,240100100390,1,15.1,6.25
24404,Platinum,04-May-21,04-May-21,124259940,220100100432,1,65.0,32.45
80674,Silver,16-Dec-21,16-Dec-21,124405883,220200300107,2,166.0,37.0
57462,Gold,14-Nov-18,14-Nov-18,123419878,220100700001,1,72.3,34.55
89489,Gold,02-Jul-20,08-Jul-20,123977174,220100100079,2,95.6,24.0
84021,Silver,25-Jul-17,25-Jul-17,123124180,220101400175,2,44.6,10.0
41709,Gold,28-Jan-17,28-Jan-17,123050131,220200100082,1,160.7,80.45
42667,Gold,13-Mar-20,13-Mar-20,123889922,240100200002,1,15.4,6.1
54893,Silver,03-Mar-17,03-Mar-17,123039776,220200300021,2,128.8,28.65
2530,Silver,02-Dec-17,02-Dec-17,123144429,230100100016,2,340.4,72.45
81283,Silver,11-Sep-21,17-Sep-21,124333367,220200100099,2,315.6,79.0
65784,Gold,29-Jun-19,29-Jun-19,123639241,240500100062,2,110.2,24.05
3844,GOLD,29-Mar-20,29-Mar-20,123817990,220200300003,1,34.0,15.6
60635,Silver,21-Dec-20,21-Dec-20,124055315,220200100244,2,103.6,26.0
90340,GOLD,19-Jun-20,19-Jun-20,123979132,220200300101,2,263.4,58.6
60884,Gold,08-Dec-18,12-Dec-18,123476466,240600100041,1,2.4,1.0
54511,Silver,21-Nov-19,21-Nov-19,123705794,210200100018,2,81.8,18.05
20709,Gold,26-Nov-17,29-Nov-17,123114769,210200100005,1,13.0,5.75
82621,Silver,25-Aug-20,26-Aug-20,124007666,240500100061,2,155.4,33.65
82540,Gold,15-May-19,15-May-19,123588134,210200400070,3,124.8,20.9
87702,Silver,10-Oct-19,10-Oct-19,123786216,220200300089,1,119.3,53.1
53080,Silver,06-Apr-20,06-Apr-20,123887068,220101200012,1,42.0,16.85
42808,Silver,08-Oct-19,08-Oct-19,123771604,240800200006,1,225.5,112.85
51771,Silver,07-Dec-20,07-Dec-20,124049352,240800200006,3,676.5,112.85
32807,Gold,22-Jun-20,26-Jun-20,123905689,240700200010,2,53.8,10.3
43446,Silver,12-Jun-21,16-Jun-21,124208632,240100300006,2,106.0,23.45
37506,SILVER,23-Feb-18,23-Feb-18,123265417,210200500010,1,100.6,43.45
20914,PLATINUM,23-Feb-17,23-Feb-17,123097127,240700200007,1,5.1,2.2
39096,Gold,26-Nov-19,26-Nov-19,123761184,220200300145,1,83.7,38.05
50788,SILVER,16-Mar-18,16-Mar-18,123298431,240100400048,1,307.3,151.85
45963,GOLD,09-Jul-17,10-Jul-17,123139945,240100100644,2,119.6,25.2
58162,SILVER,31-Dec-17,31-Dec-17,123209436,240400200077,2,98.8,22.3
20267,Silver,07-Dec-21,07-Dec-21,124428465,230100500095,2,203.4,42.0
27872,Silver,29-Jun-20,04-Jul-20,123954376,230100700002,4,880.0,135.0
35029,Gold,13-Apr-20,13-Apr-20,123841975,230100400016,2,47.4,9.4
10909,Gold,18-Jan-21,18-Jan-21,124196389,220100700038,1,106.2,50.6
16006,Silver,20-Oct-20,20-Oct-20,124055999,240800200020,1,187.2,85.15
70977,Silver,18-Jul-20,18-Jul-20,123910234,220200100230,5,558.5,55.95
91593,Silver,03-Mar-21,08-Mar-21,124192576,240200100248,1,9.9,5.15
10554,Gold,26-Dec-21,28-Dec-21,124496503,240500200099,2,77.98,23.95
19637,GOLD,25-Jun-17,29-Jun-17,123058220,230100600028,2,193.4,48.45
32473,Gold,15-Jul-19,15-Jul-19,123600861,240500200088,1,39.7,18.9
41968,GOLD,01-Aug-20,05-Aug-20,123922496,240100100403,2,337.4,76.55
1912,Gold,06-Dec-18,06-Dec-18,123466484,220200100126,2,66.8,16.8
52059,Silver,13-Oct-18,16-Oct-18,123308334,230100700002,1,220.0,135.0
4378,Silver,16-Apr-17,16-Apr-17,123078445,220100800040,2,223.0,53.05
22914,Gold,19-Feb-19,19-Feb-19,123428948,220101400154,1,6.6,3.0
90283,Gold,24-Jun-18,24-Jun-18,123371029,220100100575,3,116.1,19.45
62025,Silver,22-Jul-18,22-Jul-18,123353704,220101300006,4,109.2,12.25
15884,Silver,04-Feb-19,04-Feb-19,123477580,220200100212,1,103.5,51.85
36748,Gold,27-Sep-18,27-Sep-18,123398827,240300100001,1,68.5,34.2
6140,SILVER,26-Feb-20,01-Mar-20,123865171,240100400059,1,170.8,128.3
15847,Silver,14-Jan-21,14-Jan-21,124157287,240800100018,2,216.2,48.1
85098,Silver,03-Oct-17,03-Oct-17,123113125,240600100028,1,18.6,7.5
21553,SILVER,13-Feb-17,13-Feb-17,123040742,220100100516,1,40.2,20.2
72327,Gold,13-Mar-18,13-Mar-18,123282887,220200100156,1,112.7,56.45
64692,Silver,21-Dec-21,21-Dec-21,124451594,240700400034,4,57.6,6.45
40693,Gold,06-Feb-17,14-Feb-17,123000161,240100100176,1,13.8,6.25
83410,Platinum,08-Nov-21,08-Nov-21,124361133,220100100101,1,59.7,29.95
9211,Silver,01-Feb-21,01-Feb-21,124121769,240400200024,1,118.4,49.45
8706,Silver,29-May-20,29-May-20,123912201,240700400004,2,26.4,5.95
5429,Gold,05-Jan-19,05-Jan-19,123471480,240500200042,2,79.8,19.0
71325,Gold,29-Nov-21,29-Nov-21,124448165,240200100088,1,10.2,4.15
41944,SILVER,28-Mar-20,31-Mar-20,123811989,220100300008,2,171.4,34.35
40373,GOLD,10-Sep-17,10-Sep-17,123184297,240600100129,1,35.7,15.55
54925,Silver,09-May-18,09-May-18,123260943,240700400008,2,55.8,12.1
62272,Silver,10-Jan-17,12-Jan-17,123053756,230100100051,2,369.8,78.15
60892,SILVER,07-May-18,12-May-18,123245792,240400200072,1,4.7,1.8
9160,Silver,15-Jan-17,15-Jan-17,123076929,220200100098,1,120.7,66.5
814,Silver,04-Aug-19,04-Aug-19,123605868,220200300121,2,169.8,38.7
80798,Silver,07-Mar-19,07-Mar-19,123589410,220200100126,1,33.4,16.8
27505,Gold,12-Nov-18,16-Nov-18,123401416,240800200042,1,47.9,20.9
39171,Gold,29-Dec-17,29-Dec-17,123194693,220100100125,2,66.8,16.8
44792,SILVER,29-Oct-20,29-Oct-20,124031748,220200100053,1,187.3,93.75
22445,Silver,30-Mar-19,30-Mar-19,123518520,220100800012,1,45.2,21.5
23906,Silver,24-Jan-17,24-Jan-17,123030857,220100100279,1,45.5,22.85
5255,Gold,16-Oct-17,16-Oct-17,123181125,240800200010,1,115.8,46.25
65469,Silver,16-Mar-19,16-Mar-19,123578905,240100100367,1,65.3,29.8
77888,GOLD,25-Jul-21,25-Jul-21,124298844,230100500074,2,272.0,51.3
39911,Silver,05-Feb-19,05-Feb-19,123482925,230100500096,1,35.5,17.25
4958,Silver,16-Nov-19,16-Nov-19,123754078,240100100556,1,111.8,49.0
131,Silver,20-Dec-18,20-Dec-18,123459391,220101000001,1,18.2,8.2
91890,Gold,13-Apr-21,13-Apr-21,124164501,210200200023,1,19.8,8.25
53823,Silver,30-Sep-19,30-Sep-19,123790147,240100400046,1,328.3,165.95
9997,GOLD,18-Apr-20,18-Apr-20,123877881,240800200021,1,97.8,42.45
91001,Silver,10-May-18,10-May-18,123269191,230100400001,1,17.8,8.4
70533,Silver,05-Dec-21,05-Dec-21,124400814,230100500021,2,186.4,40.7
40425,Silver,12-Jan-18,12-Jan-18,123286739,230100600012,1,23.4,11.4
26585,Gold,12-Dec-21,12-Dec-21,124467584,210200700008,2,23.6,5.35
82073,Gold,06-Aug-17,06-Aug-17,123188710,220101400328,1,18.8,8.75
55363,Gold,03-Sep-21,03-Sep-21,124353824,220101400238,2,113.8,25.95
53149,Gold,17-Sep-19,17-Sep-19,123750569,240100100431,1,3.0,1.15
75678,GOLD,18-Feb-17,23-Feb-17,123068738,240200100229,1,160.8,78.5
14697,Silver,09-Dec-21,09-Dec-21,124443352,240700300004,4,68.0,8.1
56214,Platinum,15-Oct-21,15-Oct-21,124340773,220100300025,1,103.0,42.4
50816,Gold,13-Apr-21,13-Apr-21,124166502,220200100238,1,209.3,104.6
2741,Gold,09-May-20,12-May-20,123948476,210200300033,3,168.9,28.25
18436,Silver,25-Apr-21,25-Apr-21,124273955,240500200114,1,8.8,4.15
52928,Silver,06-Apr-21,06-Apr-21,124103289,230100100059,1,134.4,57.05
18549,Silver,02-Jul-17,14-Jul-17,123100995,220100300017,1,22.4,10.6
29586,Silver,23-Jul-19,23-Jul-19,123686823,220200100128,2,113.8,28.55
55233,Silver,24-Jul-18,24-Jul-18,123370354,230100300024,1,45.5,21.2
82910,SILVER,21-Apr-20,21-Apr-20,123903312,220101300017,1,16.6,7.5
76881,Silver,11-Jul-20,11-Jul-20,123949678,240700400017,3,138.0,21.55
78999,Silver,12-Jul-21,12-Jul-21,124275934,220101400071,1,23.2,10.65
9591,Silver,19-Jun-21,19-Jun-21,124274070,220200200020,2,269.98,78.75
38395,SILVER,26-Jun-18,27-Jun-18,123381721,230100500005,2,16.8,3.6
84315,Gold,18-Feb-19,18-Feb-19,123414587,220200100120,1,65.7,32.95
25127,Silver,22-Apr-19,22-Apr-19,123556512,220200100092,1,83.0,41.6
35250,Gold,11-Feb-19,17-Feb-19,123445666,240300200072,1,51.3,20.6
62594,Gold,30-Jul-19,30-Jul-19,123663630,240500100020,2,103.2,22.9
26219,Gold,19-Jul-18,19-Jul-18,123330917,230100100024,1,45.9,21.0
3798,Silver,23-Apr-19,23-Apr-19,123563546,240400200068,1,142.0,48.35
76431,Silver,27-Dec-20,01-Jan-21,124104539,220200100092,2,166.0,41.6
35205,Gold,28-Apr-18,28-Apr-18,123284578,240100400086,2,192.8,48.15
48020,Gold,27-Jun-19,27-Jun-19,123616451,230100500004,1,3.2,1.35
14523,Silver,26-Jul-21,26-Jul-21,124207304,240100100595,2,24.6,5.2
80462,Gold,08-Apr-21,10-Apr-21,124120875,240300200084,1,25.2,10.6
57683,Gold,18-Feb-21,18-Feb-21,124171617,240500100004,1,63.5,28.0
27976,Gold,05-Feb-18,05-Feb-18,123246665,240100100737,1,45.7,19.7
89181,Silver,27-Jan-20,27-Jan-20,123825259,230100100024,4,185.2,21.2
33675,Gold,08-Jun-17,12-Jun-17,123069552,240700400010,2,122.6,31.95
78056,Silver,20-Aug-18,20-Aug-18,123346072,240100100206,1,19.9,8.95
64726,SILVER,10-Aug-18,15-Aug-18,123384728,240700400018,2,47.8,10.6
52863,Silver,18-Sep-20,18-Sep-20,124000258,220100100589,2,72.2,18.15
19531,Platinum,06-Mar-20,06-Mar-20,123832127,220100100261,1,39.1,19.65
42985,Gold,12-Nov-21,12-Nov-21,124394450,210200400046,1,36.2,18.2
44021,Gold,30-Sep-18,30-Sep-18,123319030,240600100085,2,12.2,2.45
36862,Platinum,25-Jun-18,25-Jun-18,123376930,220200300071,3,311.4,47.25
80766,SILVER,10-Nov-21,10-Nov-21,124375581,210200300050,1,21.1,10.65
92311,Silver,16-Jan-21,16-Jan-21,124173566,220100400020,1,90.6,39.4
20708,Gold,11-Jul-18,11-Jul-18,123382798,220100700038,2,206.4,49.15
60824,Gold,25-Jul-19,25-Jul-19,123611320,240700100006,3,70.5,9.5
89244,Silver,30-Dec-20,30-Dec-20,124127166,240100100454,2,54.0,13.6
22946,GOLD,20-Oct-20,20-Oct-20,124056174,220101400029,1,4.6,1.9
78298,GOLD,22-Aug-20,27-Aug-20,123983335,240200100215,2,217.4,56.3
59901,Gold,05-Jul-20,10-Jul-20,123908496,240800200034,1,74.8,34.0
15888,Gold,17-Dec-20,18-Dec-20,124024367,240300300004,2,130.4,27.35
47635,Silver,19-Jun-21,22-Jun-21,124275777,230100500021,2,186.4,40.7
63304,Silver,30-Apr-17,03-May-17,123055074,220100700052,2,212.2,50.5
42127,Gold,15-Dec-19,15-Dec-19,123743593,240100100477,2,17.0,3.3
27746,Gold,01-Oct-20,02-Oct-20,124001555,220100700042,1,89.8,38.1
90308,SILVER,11-Sep-21,11-Sep-21,124328373,240100200014,1,55.4,22.8
58254,Silver,06-Aug-17,07-Aug-17,123189520,230100200044,2,140.2,35.15
87443,Gold,23-Jul-20,23-Jul-20,123945953,240600100088,2,92.8,19.95
37418,Silver,16-Sep-21,30-Sep-21,124381190,220100100040,1,105.2,52.7
70877,Silver,21-Aug-17,21-Aug-17,123174729,240400300029,1,6.8,2.75
36354,Silver,01-Nov-21,01-Nov-21,124394629,220200300083,1,53.0,26.6
25603,Silver,23-Jan-19,23-Jan-19,123451493,230100500066,2,25.4,6.1
32775,SILVER,17-Nov-18,17-Nov-18,123436162,240500200137,1,29.5,14.1
21658,SILVER,12-Oct-21,12-Oct-21,124317318,230100100048,1,122.6,52.8
236,Gold,27-Jan-21,27-Jan-21,124177834,240100400079,1,230.3,102.45
60543,GOLD,05-Jan-18,05-Jan-18,123242190,240700100001,1,23.4,12.2
23324,Gold,21-Jun-21,21-Jun-21,124293969,230100100052,2,370.2,77.7
72398,Silver,02-May-21,02-May-21,124235078,210200600114,3,255.3,36.25
971,Gold,26-Apr-21,30-Apr-21,124285565,220200200026,1,96.5,44.25
85204,Gold,06-Aug-20,08-Aug-20,123954060,240100100423,1,24.6,8.55
75557,Silver,28-Apr-21,28-Apr-21,124202973,220200300056,3,279.3,42.45
82249,Silver,13-Aug-18,16-Aug-18,123303919,230100200054,3,407.4,61.8
9305,SILVER,02-Apr-21,02-Apr-21,124163494,230100100044,1,102.6,41.1
27858,Silver,22-Apr-18,22-Apr-18,123244586,220100700045,1,115.3,54.9
20967,Gold,28-Jun-21,28-Jun-21,124257909,220101400125,3,147.6,22.0
37269,Gold,18-Jan-20,18-Jan-20,123853851,240200100154,1,26.6,11.95
84985,Platinum,18-Aug-17,20-Aug-17,123157661,210200100009,2,69.4,15.5
41154,GOLD,08-Nov-21,10-Nov-21,124358788,220100700026,2,173.0,41.2
89714,Silver,02-Feb-20,03-Feb-20,123871205,240500100062,2,110.2,24.05
85795,Gold,26-Jul-21,29-Jul-21,124205264,240600100138,3,80.1,12.65
83266,Silver,28-Nov-20,10-Dec-20,124073146,220101400201,1,40.6,18.05
3892,Gold,06-Aug-19,06-Aug-19,123630644,220100400024,2,185.8,44.7
70930,Silver,04-Sep-19,06-Sep-19,123617392,220200100210,1,93.9,47.05
59398,Gold,18-Dec-17,21-Dec-17,123130441,210200300099,2,44.6,11.25
4935,Gold,11-Dec-18,11-Dec-18,123499536,220200300157,2,146.8,36.65
32981,Gold,10-Apr-18,10-Apr-18,123265821,240100400036,4,853.2,104.1
30227,Silver,17-Jan-21,17-Jan-21,124182672,220101400287,1,46.8,21.35
3929,Silver,03-Aug-19,07-Aug-19,123695921,240300300029,1,45.6,19.65
62108,Gold,19-Jul-17,19-Jul-17,123191700,220100700001,2,134.0,32.0
21482,Silver,07-Sep-19,07-Sep-19,123652147,220101300019,1,59.1,23.65
93268,Gold,29-May-17,29-May-17,123011855,240100100600,1,19.5,8.35
23303,Silver,30-Aug-21,30-Aug-21,124322428,220200300116,2,168.4,38.35
34083,Gold,30-Mar-20,30-Mar-20,123827562,240700400028,1,43.6,22.55
31287,SILVER,12-Nov-21,16-Nov-21,124394338,220100100444,1,134.6,67.25
56050,Gold,17-Jul-18,17-Jul-18,123318065,240500100032,2,111.8,24.8
61256,SILVER,10-Oct-20,10-Oct-20,124081292,220100500003,1,97.7,43.05
44170,GOLD,28-Aug-20,29-Aug-20,124033227,220101400362,2,147.8,32.1
38455,Gold,20-Jul-17,23-Jul-17,123198717,210200600120,2,55.6,12.05
310,Silver,08-Oct-19,08-Oct-19,123769518,220100700027,1,59.5,29.85
11398,Gold,28-May-19,28-May-19,123523194,240100100252,1,185.8,89.65
80240,SILVER,11-Oct-20,14-Oct-20,124082204,220101100013,1,11.3,4.95
39551,Gold,01-Nov-19,04-Nov-19,123703599,230100300018,1,71.1,29.25
25777,Gold,25-Aug-20,25-Aug-20,124009916,240100100610,2,130.4,29.45
44074,Silver,17-Aug-21,17-Aug-21,124308007,220100100569,2,183.0,45.85
87319,Platinum,26-Jun-18,29-Jun-18,123380759,240100100191,2,27.0,5.6
41996,Gold,17-Feb-19,20-Feb-19,123403646,240100400037,1,231.0,113.65
80710,Silver,21-May-19,21-May-19,123552985,240100400038,1,241.7,118.9
2455,Gold,21-Mar-19,22-Mar-19,123533918,240600100109,1,46.6,20.25
38557,Gold,24-Mar-17,24-Mar-17,123050813,220101100024,1,19.7,8.25
27338,Silver,27-Jul-20,01-Aug-20,123977040,240400300035,2,38.2,7.7
5982,SILVER,12-Jan-21,12-Jan-21,124142285,240100100076,1,174.6,83.1
90022,Silver,15-Mar-21,15-Mar-21,124100862,240600100080,1,30.4,9.2
29862,Gold,06-Nov-21,06-Nov-21,124342223,220100100583,1,49.1,24.65
15704,SILVER,04-Jul-20,04-Jul-20,123994931,240200200083,2,249.0,49.9
86067,Gold,15-Jul-21,15-Jul-21,124202425,230100600005,1,129.8,63.2
48745,Silver,28-May-17,30-May-17,123007111,240400300021,3,216.0,32.65
55688,SILVER,06-Dec-19,06-Dec-19,123757583,220200100101,2,122.0,28.75
86576,SILVER,30-Jun-20,30-Jun-20,123968273,220200100002,3,117.3,19.65
14444,Silver,20-May-19,25-May-19,123535972,230100600013,3,215.1,35.95
63312,Platinum,18-Mar-18,18-Mar-18,123214459,220100300029,1,189.7,80.9
53513,Silver,31-Jul-18,31-Jul-18,123319453,220101400147,2,34.8,8.0
82051,GOLD,26-Apr-21,28-Apr-21,124285232,220200100143,1,71.4,35.8
61653,SILVER,28-Aug-21,28-Aug-21,124308564,220101400238,5,284.5,25.95
54007,Silver,23-May-21,23-May-21,124226681,220200200018,1,66.4,30.25
57955,Silver,27-Apr-21,27-Apr-21,124292812,240700400031,2,126.0,31.6
78554,Silver,07-Nov-21,11-Nov-21,124348948,240100100305,1,8.9,4.1
93705,Gold,29-Oct-19,29-Oct-19,123778374,220200300021,1,64.4,28.65
43187,Silver,22-Jun-21,22-Jun-21,124202459,220200200025,2,143.0,31.65
46455,Gold,12-Dec-21,12-Dec-21,124472734,230100500096,1,35.5,17.25
71091,Gold,25-May-18,25-May-18,123265405,240800200002,1,175.375,70.15
41064,Gold,29-May-17,29-May-17,123013850,230100200006,2,186.2,46.65
31191,Gold,15-Jun-18,15-Jun-18,123310848,220100100487,2,52.6,13.25
32276,Silver,07-Sep-20,08-Sep-20,124016459,240100100578,1,57.1,23.75
91513,Gold,01-Jul-21,01-Jul-21,124279558,210200200017,4,168.8,18.35
62244,Gold,15-Jul-18,15-Jul-18,123305694,240800100089,1,114.2,45.75
55062,Gold,01-Apr-18,08-Apr-18,123209785,220101400276,1,68.4,31.2
36835,Silver,15-Feb-19,15-Feb-19,123483911,240100100184,1,186.7,87.1
15930,Silver,05-Sep-20,05-Sep-20,124094056,220100100164,1,69.5,34.85
86557,Gold,22-Sep-17,22-Sep-17,123148119,240400300039,1,19.6,7.9
57708,Gold,24-Jun-17,24-Jun-17,123053253,240500100064,3,167.1,24.2
58076,GOLD,10-Jul-17,10-Jul-17,123146542,210200100012,2,35.6,8.4
10972,Silver,20-Jan-20,20-Jan-20,123868134,210200600122,2,142.8,31.05
74256,Gold,25-Jan-21,25-Jan-21,124156033,220200100098,2,241.4,66.5
29015,Silver,04-Jun-20,06-Jun-20,123960725,240800100036,1,467.5,193.75
25884,GOLD,03-Mar-17,03-Mar-17,123039158,220100100356,1,35.2,17.7
2505,Silver,04-Jul-17,09-Jul-17,123110859,210200600106,2,99.6,21.85
34373,Gold,26-Jan-21,26-Jan-21,124170881,220101400340,1,35.4,15.8
58695,Silver,30-Sep-21,02-Oct-21,124308793,240700400020,2,158.6,41.3
58430,GOLD,03-Nov-21,03-Nov-21,124312058,210200100007,2,46.0,10.3
922,Silver,03-Mar-19,03-Mar-19,123549980,210201000168,1,32.6,16.4
3446,SILVER,17-Mar-17,17-Mar-17,123015270,210200500004,1,96.9,40.65
61702,Gold,10-Mar-18,10-Mar-18,123261339,210200600040,1,48.5,21.35
24295,Gold,03-Jan-18,03-Jan-18,123227775,220100100330,1,61.2,30.7
59640,Silver,14-May-21,14-May-21,124242452,220101200025,4,107.6,11.7
64424,Silver,24-Feb-20,01-Mar-20,123848335,210201000178,1,47.9,21.85
50750,Gold,19-Oct-19,19-Oct-19,123775594,220200300116,1,84.2,38.35
48029,Gold,25-Jun-20,30-Jun-20,123922935,240600100185,2,70.2,15.6
72773,Silver,29-Dec-21,03-Jan-22,124420061,210200300014,4,52.4,6.6
70130,Gold,11-Apr-17,11-Apr-17,123053595,220101400204,1,19.1,8.75
70648,Silver,08-Apr-21,12-Apr-21,124115588,220101400291,2,164.4,37.5
78467,Silver,08-Apr-17,08-Apr-17,123032748,230100600036,1,103.2,50.4
54418,Silver,13-Jul-18,13-Jul-18,123397312,240100100649,2,157.2,33.5
79753,Gold,21-Sep-17,24-Sep-17,123144251,240300200069,3,123.3,16.5
13933,Gold,08-Oct-19,12-Oct-19,123770176,240100100148,1,25.8,10.95
64959,Silver,16-Sep-17,16-Sep-17,123116024,220100100623,1,31.0,15.6
35321,SILVER,15-Nov-21,19-Nov-21,124323768,230100400009,2,27.4,4.85
86973,Gold,07-Nov-17,11-Nov-17,123106356,240100100554,1,63.8,27.5
10074,Gold,18-May-20,18-May-20,123925279,230100600031,2,177.0,42.45
12415,Gold,23-Jul-20,23-Jul-20,123950049,230100600031,4,354.0,42.45
50785,Gold,16-Feb-18,16-Feb-18,123215030,240400200035,1,63.6,28.85
73031,Silver,16-Jan-19,20-Jan-19,123482981,240100100641,1,235.5,100.1
79529,GOLD,29-May-21,29-May-21,124284075,240800200051,1,28.3,13.5
31827,Gold,05-Apr-19,10-Apr-19,123578293,220200300007,1,62.2,28.3
65425,Gold,18-Nov-19,18-Nov-19,123775623,220100300025,1,103.0,42.4
21912,Silver,24-Dec-19,24-Dec-19,123837975,240700400027,2,91.98,36.7
58841,Gold,02-Jul-17,02-Jul-17,123102089,220100100188,2,166.8,41.8
